Date,leveled log Nasdaq,leveled log S&P,leveled log Russell,leveled log DJIA,leveled log Gold,leveled log 1yr Treasury,leveled log 10yr Bond
12/24/1990,-0.610075015,-0.344248501,-0.443271943,-0.371270041,0.449720609,-0.429819444,-0.036065846
12/26/1990,-0.608226161,-0.350040689,-0.44663328,-0.373454319,0.452470056,-0.436398225,-0.041982073
12/27/1990,-0.609868624,-0.347334881,-0.444636456,-0.368767681,0.453691299,-0.435798225,-0.046702132
12/28/1990,-0.617178644,-0.355302608,-0.446084209,-0.374904359,0.457681756,-0.439530362,-0.04280982
12/31/1990,-0.615586544,-0.354224124,-0.447686634,-0.373033047,0.47180756,-0.452040528,-0.050008127
1/2/1991,-0.60862158,-0.349901432,-0.434659703,-0.373614669,0.475336537,-0.463240075,-0.063515507
1/3/1991,-0.613758967,-0.361492598,-0.439129084,-0.379870218,0.460278489,-0.465611845,-0.068346964
1/4/1991,-0.626801479,-0.375727984,-0.449276814,-0.394586491,0.463463038,-0.448775326,-0.056861578
1/7/1991,-0.635320703,-0.378852336,-0.450728293,-0.407170993,0.47060756,-0.446712268,-0.043039076
1/8/1991,-0.647799082,-0.396431504,-0.466586446,-0.414309622,0.474900576,-0.459357495,-0.039155831
1/9/1991,-0.638951442,-0.398344891,-0.471734766,-0.412355196,0.469240002,-0.469182012,-0.0279868
1/10/1991,-0.648956219,-0.409368527,-0.478720064,-0.429817269,0.46329317,-0.474588037,-0.038755831
1/11/1991,-0.640379567,-0.399920542,-0.472413174,-0.427732793,0.467871855,-0.47700463,-0.033665846
1/14/1991,-0.659918955,-0.397897434,-0.472399645,-0.439915159,0.480171449,-0.479430351,-0.029813985
1/15/1991,-0.661063957,-0.406827563,-0.490250898,-0.431714592,0.486552005,-0.478830351,-0.030829791
1/16/1991,-0.650992422,-0.403067222,-0.491508407,-0.431415333,0.500472028,-0.476716346,-0.028199656
1/17/1991,-0.595699962,-0.39526696,-0.479510113,-0.38666812,0.448839621,-0.468580515,-0.051327909
1/18/1991,-0.611953504,-0.35919985,-0.453121059,-0.383357854,0.439371253,-0.475516346,-0.053615472
1/21/1991,-0.608508197,-0.346372467,-0.456574082,-0.380724682,0.434455353,-0.476430351,-0.050927909
1/22/1991,-0.593965608,-0.350100378,-0.452876814,-0.38178103,0.442055328,-0.477346651,-0.048246518
1/23/1991,-0.597163795,-0.358672212,-0.447592161,-0.386727234,0.43292961,-0.476746651,-0.051770917
1/24/1991,-0.57735077,-0.353071212,-0.436136666,-0.378228182,0.430377805,-0.483762835,-0.056558458
1/25/1991,-0.564548525,-0.339526403,-0.418354898,-0.371954734,0.421420895,-0.472516346,-0.048886443
1/28/1991,-0.55798086,-0.335910291,-0.408195182,-0.367589023,0.422991803,-0.467388037,-0.048686443
1/29/1991,-0.554485789,-0.336199561,-0.39872409,-0.3712475,0.430935434,-0.474346651,-0.049727909
1/30/1991,-0.539996713,-0.337084291,-0.388772787,-0.365862335,0.409627102,-0.478309397,-0.049527909
1/31/1991,-0.520830793,-0.322152116,-0.369091341,-0.350303001,0.40892134,-0.485360544,-0.051815472
2/1/1991,-0.50828053,-0.313619993,-0.354645618,-0.339870738,0.404147059,-0.522323645,-0.066672218
2/4/1991,-0.49970655,-0.316323826,-0.34569261,-0.341165596,0.401261848,-0.526519818,-0.070272096
2/5/1991,-0.480147684,-0.301220997,-0.32773975,-0.328059851,0.401370484,-0.527523667,-0.073886468
2/6/1991,-0.468580236,-0.293073282,-0.314498827,-0.326931051,0.383900912,-0.528530093,-0.08135914
2/7/1991,-0.453272809,-0.274071482,-0.300913448,-0.30647457,0.390779297,-0.526323667,-0.077315445
2/8/1991,-0.465025064,-0.278609692,-0.309190489,-0.316348157,0.403597823,-0.528939104,-0.083529836
2/11/1991,-0.442550224,-0.27087537,-0.305395133,-0.30637559,0.402482938,-0.533181729,-0.082043662
2/12/1991,-0.443976731,-0.245742251,-0.289544123,-0.293142056,0.385882324,-0.532581729,-0.081843662
2/13/1991,-0.443826017,-0.254333721,-0.289519839,-0.295079716,0.399298079,-0.527139104,-0.081643662
2/14/1991,-0.431586654,-0.244949187,-0.278985262,-0.279026327,0.398453045,-0.529764913,-0.078876266
2/15/1991,-0.43523002,-0.258214434,-0.28301245,-0.290771287,0.39651616,-0.521119818,-0.081243662
2/19/1991,-0.434860412,-0.245240773,-0.273637571,-0.276235714,0.383438629,-0.510950367,-0.078476266
2/20/1991,-0.437170516,-0.244601162,-0.274384059,-0.281880372,0.389066818,-0.51353002,-0.073161166
2/21/1991,-0.437694051,-0.256319117,-0.283011491,-0.286358637,0.382562042,-0.511338929,-0.067872096
2/22/1991,-0.436653323,-0.256984839,-0.277538953,-0.289825474,0.375043798,-0.504399764,-0.063872218
2/25/1991,-0.424084234,-0.255323425,-0.27108262,-0.277182736,0.370835362,-0.503799764,-0.063672218
2/26/1991,-0.435914322,-0.251129929,-0.264987189,-0.297737804,0.375000901,-0.49690053,-0.057171
2/27/1991,-0.439341405,-0.263520724,-0.273462879,-0.297605368,0.377204031,-0.497871623,-0.054461589
2/28/1991,-0.4267495,-0.250250997,-0.265650279,-0.28317177,0.385202834,-0.489440729,-0.049261578
3/1/1991,-0.431919959,-0.252247415,-0.256026185,-0.301145516,0.397087255,-0.471825624,-0.036669846
3/4/1991,-0.415712486,-0.243227528,-0.248544044,-0.279021195,0.391466279,-0.472760544,-0.036469846
3/5/1991,-0.404077876,-0.246509482,-0.235048143,-0.278982736,0.387877704,-0.47677949,-0.041208127
3/6/1991,-0.373789268,-0.226897791,-0.215424427,-0.253063017,0.385654362,-0.473097823,-0.037302132
3/7/1991,-0.381016949,-0.228585405,-0.214166737,-0.264300953,0.39261616,-0.472497823,-0.042046518
3/8/1991,-0.37397092,-0.229450236,-0.210821563,-0.263850536,0.395723319,-0.485840729,-0.034439076
3/11/1991,-0.385204612,-0.232233981,-0.209214602,-0.270833287,0.400173921,-0.49150053,-0.042886443
3/12/1991,-0.401273091,-0.237728849,-0.218484881,-0.277186195,0.385416496,-0.489331903,-0.038971269
3/13/1991,-0.410786406,-0.245815919,-0.228442746,-0.281459768,0.388545149,-0.501350367,-0.047461578
3/14/1991,-0.390320654,-0.233767916,-0.221430388,-0.267552994,0.389613325,-0.507119815,-0.047261578
3/15/1991,-0.399213546,-0.236881995,-0.220947909,-0.270442951,0.383554362,-0.500150367,-0.037135938
3/18/1991,-0.402150991,-0.236841071,-0.226375079,-0.280920768,0.382704156,-0.490071623,-0.030782073
3/19/1991,-0.414503985,-0.241010531,-0.226554113,-0.297158046,0.378544212,-0.47077949,-0.0183868
3/20/1991,-0.410380686,-0.256155954,-0.234745874,-0.304178659,0.384303167,-0.47637146,-0.024265846
3/21/1991,-0.397569534,-0.252680113,-0.226368414,-0.294584057,0.378220417,-0.483565732,-0.028955831
3/22/1991,-0.406447572,-0.256583257,-0.22509869,-0.310328315,0.380265084,-0.48610053,-0.032439076
3/25/1991,-0.404617667,-0.254331075,-0.225157458,-0.305770684,0.376653366,-0.488645187,-0.032239076
3/26/1991,-0.39427174,-0.248156595,-0.219924286,-0.306158096,0.365932986,-0.481765732,-0.032039076
3/27/1991,-0.371243011,-0.231066456,-0.208893005,-0.283106162,0.363115855,-0.490599764,-0.038008127
3/28/1991,-0.369550749,-0.23374106,-0.202102052,-0.284674258,0.354096913,-0.49793002,-0.041527909
4/1/1991,-0.374338981,-0.234287477,-0.195419468,-0.292451465,0.361114705,-0.498923645,-0.038846518
4/2/1991,-0.367438508,-0.244989671,-0.199879706,-0.295740066,0.364453618,-0.499919815,-0.043615472
4/3/1991,-0.347921705,-0.223345403,-0.186707382,-0.274543464,0.364013904,-0.49613002,-0.040927909
4/4/1991,-0.345569744,-0.225022114,-0.180540042,-0.28375938,0.364412277,-0.501919818,-0.046958458
4/5/1991,-0.337935968,-0.223007865,-0.176360629,-0.28211927,0.364670624,-0.501319818,-0.04800924
4/8/1991,-0.346513516,-0.23494106,-0.18027709,-0.293782632,0.36576513,-0.505539104,-0.049061589
4/9/1991,-0.34082505,-0.22638772,-0.179772308,-0.292038211,0.372131822,-0.501723667,-0.042615472
4/10/1991,-0.350638621,-0.240094578,-0.185372764,-0.302689306,0.378591867,-0.49313002,-0.033735938
4/11/1991,-0.346524064,-0.241419533,-0.18549949,-0.297670728,0.370285198,-0.500523667,-0.034771269
4/12/1991,-0.333795826,-0.229632175,-0.176314787,-0.286235381,0.371923719,-0.514475258,-0.048261589
4/15/1991,-0.336851924,-0.222576685,-0.170909939,-0.287129823,0.369269311,-0.500930093,-0.051828071
4/16/1991,-0.334834696,-0.220702056,-0.171437469,-0.28615938,0.368137018,-0.498723667,-0.049115507
4/17/1991,-0.31843466,-0.204174535,-0.162900398,-0.2671317,0.369777958,-0.502950708,-0.051428071
4/18/1991,-0.319244994,-0.197100049,-0.155391595,-0.265859455,0.370031822,-0.480021232,-0.042461578
4/19/1991,-0.331553327,-0.202409819,-0.162035063,-0.272466443,0.358315855,-0.484164323,-0.032335938
4/22/1991,-0.34298244,-0.213662773,-0.168719113,-0.281126157,0.355632732,-0.481980792,-0.025982073
4/23/1991,-0.343242217,-0.222331836,-0.184670344,-0.283714857,0.35715563,-0.48773002,-0.029469846
4/24/1991,-0.346177631,-0.220407835,-0.183072308,-0.284501093,0.354049793,-0.495123667,-0.036686443
4/25/1991,-0.34390249,-0.217652219,-0.177756913,-0.285393082,0.345568057,-0.500964913,-0.035246518
4/26/1991,-0.35340686,-0.227404382,-0.180459655,-0.295511956,0.348520552,-0.497139104,-0.036286443
4/29/1991,-0.349376743,-0.228237384,-0.185064687,-0.294026327,0.340140559,-0.494930093,-0.034846518
4/30/1991,-0.365755883,-0.242653696,-0.195773033,-0.303881832,0.345942033,-0.5203902,-0.040861578
5/1/1991,-0.377280371,-0.23834106,-0.204537007,-0.299223776,0.353532732,-0.514851918,-0.041909239
5/2/1991,-0.359689308,-0.225465857,-0.195443425,-0.283109057,0.350703219,-0.5191902,-0.046715507
5/3/1991,-0.360132005,-0.225061291,-0.187300612,-0.289216727,0.353493978,-0.512011229,-0.037770917
5/6/1991,-0.36000404,-0.224578222,-0.185817124,-0.28988162,0.352913394,-0.509773227,-0.036327909
5/7/1991,-0.354392206,-0.226618277,-0.187267391,-0.2856921,0.352332732,-0.502647918,-0.034886443
5/8/1991,-0.361623346,-0.234079898,-0.186532116,-0.295375304,0.352453696,-0.503675258,-0.037170917
5/9/1991,-0.35238262,-0.231157481,-0.183159655,-0.288039275,0.353415525,-0.50470525,-0.039461578
5/10/1991,-0.344654024,-0.218886364,-0.176609939,-0.274514021,0.351573073,-0.50410525,-0.026869846
5/13/1991,-0.354377592,-0.238902612,-0.185536804,-0.291838882,0.352535256,-0.506773227,-0.032846518
5/14/1991,-0.359626196,-0.239714871,-0.18532055,-0.297882297,0.355732986,-0.504537903,-0.02400982
5/15/1991,-0.371644503,-0.250516588,-0.195823187,-0.307587134,0.361698235,-0.50230525,-0.025039076
5/16/1991,-0.3817846,-0.258769328,-0.214306042,-0.309208212,0.356110162,-0.498447918,-0.026069846
5/17/1991,-0.384538981,-0.249195518,-0.207433749,-0.309660867,0.346276934,-0.496223222,-0.030808127
5/20/1991,-0.384131172,-0.248858268,-0.208261168,-0.30511786,0.343014387,-0.489150708,-0.028135938
5/21/1991,-0.381438896,-0.249353743,-0.210027487,-0.306468257,0.350735256,-0.491781729,-0.032886443
5/22/1991,-0.373555972,-0.24134106,-0.204008339,-0.301138783,0.350435256,-0.496047918,-0.032686443
5/23/1991,-0.367271687,-0.23930566,-0.202152542,-0.300287809,0.345217789,-0.49870525,-0.027535938
5/24/1991,-0.363898463,-0.242753975,-0.199024616,-0.303741504,0.346325249,-0.501373227,-0.027335938
5/28/1991,-0.356932606,-0.236255948,-0.194695228,-0.296748577,0.348273073,-0.499137903,-0.030846518
5/29/1991,-0.350681947,-0.224736467,-0.188664688,-0.283834437,0.360385198,-0.500173227,-0.030646518
5/30/1991,-0.347892907,-0.222713441,-0.18404308,-0.283378816,0.360223788,-0.49630525,-0.036661578
5/31/1991,-0.338367465,-0.212078695,-0.174967694,-0.270197619,0.362000345,-0.490823222,-0.031486443
6/3/1991,-0.335479594,-0.204940564,-0.166764222,-0.264785072,0.361562042,-0.472523645,-0.02140982
6/4/1991,-0.336392618,-0.209640038,-0.165887373,-0.270425119,0.362644212,-0.473519815,-0.02120982
6/5/1991,-0.334144075,-0.210665014,-0.166131309,-0.264793113,0.361238629,-0.46973002,-0.014886102
6/6/1991,-0.336992618,-0.217696944,-0.166655406,-0.27243952,0.365904156,-0.467538929,-0.009813985
6/7/1991,-0.3471326,-0.221721441,-0.167571813,-0.278939786,0.372186736,-0.451165732,-0.002350031
6/10/1991,-0.351797045,-0.232929892,-0.174790288,-0.282088979,0.37679539,-0.44900201,-0.002150031
6/11/1991,-0.354588086,-0.235398985,-0.178482562,-0.280814021,0.390407954,-0.449965732,-0.001950031
6/12/1991,-0.362013741,-0.229069431,-0.178442823,-0.281865897,0.38459311,-0.443125462,0.006658427
6/13/1991,-0.369143763,-0.240883642,-0.190016063,-0.287509123,0.378069304,-0.44720201,0.004463216
6/14/1991,-0.361965678,-0.238485106,-0.189972503,-0.282388676,0.379396644,-0.45130053,-0.001350031
6/17/1991,-0.360627183,-0.226394391,-0.185248291,-0.27520915,0.374478953,-0.449131903,5.55E-05
6/18/1991,-0.362059682,-0.232286687,-0.187372335,-0.278045082,0.376082938,-0.443840729,0.002662255
6/19/1991,-0.375866116,-0.236598985,-0.191101532,-0.287652994,0.373878953,-0.44950053,0.004063456
6/20/1991,-0.383969744,-0.246034013,-0.201297482,-0.295294446,0.374939312,-0.453621232,0.000655515
6/21/1991,-0.376876422,-0.245354566,-0.204086805,-0.292182727,0.373551173,-0.44830053,0.003262255
6/24/1991,-0.386618205,-0.239393898,-0.204734634,-0.294377002,0.367245149,-0.446131903,0.004663456
6/25/1991,-0.398585261,-0.25775967,-0.223645857,-0.302365629,0.361591302,-0.443965732,0.004863456
6/26/1991,-0.408973928,-0.258741795,-0.229870747,-0.308493471,0.368833333,-0.444931903,0.005063456
6/27/1991,-0.405006967,-0.256408915,-0.234100517,-0.301438882,0.366618934,-0.449045187,0.004062255
6/28/1991,-0.402507494,-0.249075271,-0.230767933,-0.305027589,0.370689331,-0.453180792,-0.005399656
7/1/1991,-0.397963757,-0.257912899,-0.234700517,-0.303565629,0.375147684,-0.443131903,-0.002775412
7/2/1991,-0.392590217,-0.240117433,-0.229882975,-0.293978022,0.369407715,-0.437840729,-0.001365491
7/3/1991,-0.404669469,-0.241508902,-0.23178676,-0.296857017,0.372103359,-0.440365732,-0.002375412
7/5/1991,-0.407034065,-0.252710478,-0.239006813,-0.305231589,0.378578453,-0.43820201,0.007463216
7/8/1991,-0.412281276,-0.250903601,-0.239606188,-0.310363168,0.381245014,-0.443871623,0.007663216
7/9/1991,-0.392106879,-0.240864542,-0.237095763,-0.29185322,0.374596644,-0.451164323,0.010258427
7/10/1991,-0.386589001,-0.245918386,-0.233462481,-0.294645785,0.3775434,-0.45533002,0.009261539
7/11/1991,-0.382049356,-0.24712917,-0.228364668,-0.294908632,0.373590057,-0.456323645,0.003455515
7/12/1991,-0.375449751,-0.244034389,-0.228664668,-0.28906627,0.370711162,-0.457319815,-0.001175412
7/15/1991,-0.368593463,-0.235492179,-0.223066338,-0.287489264,0.37366761,-0.451938929,-0.000975412
7/16/1991,-0.362713754,-0.230158931,-0.21721029,-0.283224075,0.371740712,-0.446580792,0.000434509
7/17/1991,-0.370592227,-0.232689149,-0.217334964,-0.288089264,0.373338503,-0.441245187,0.004255515
7/18/1991,-0.368440641,-0.233728314,-0.216583577,-0.287866065,0.376148504,-0.442221232,0.005659609
7/19/1991,-0.361743161,-0.222970127,-0.211120937,-0.27446349,0.375713488,-0.45113002,0.002242968
7/22/1991,-0.36242505,-0.226210745,-0.208060162,-0.277873753,0.374873239,-0.445764323,0.002442968
7/23/1991,-0.368774187,-0.229878363,-0.210850639,-0.275804576,0.369018799,-0.441999764,0.006259609
7/24/1991,-0.382389545,-0.239156195,-0.218192341,-0.286892442,0.365861848,-0.447738929,-0.001999656
7/25/1991,-0.382689545,-0.241414075,-0.224702074,-0.29176627,0.360371289,-0.447138929,-0.006665846
7/26/1991,-0.377430113,-0.235505641,-0.222654189,-0.291689881,0.358975098,-0.454519818,-0.006465846
7/29/1991,-0.374210142,-0.235784387,-0.222426703,-0.29364416,0.362233333,-0.458739104,-0.006265846
7/30/1991,-0.369021037,-0.230173458,-0.222668144,-0.284805874,0.351772598,-0.454923667,-0.004847077
7/31/1991,-0.360152201,-0.221176656,-0.217825213,-0.279012171,0.355054362,-0.460764913,-0.005865846
8/1/1991,-0.355162198,-0.218484476,-0.211096681,-0.277461151,0.356677704,-0.453723667,-0.005665846
8/2/1991,-0.347036212,-0.22046529,-0.211454537,-0.27399364,0.345475781,-0.484095988,-0.022686443
8/5/1991,-0.351748483,-0.220536093,-0.210019413,-0.283025807,0.331906504,-0.483495988,-0.024970917
8/6/1991,-0.355285995,-0.226200839,-0.213502764,-0.290114505,0.336095849,-0.504654169,-0.033515507
8/7/1991,-0.347423018,-0.212064792,-0.211313152,-0.277695651,0.332009294,-0.514258339,-0.038346964
8/8/1991,-0.344433094,-0.212418398,-0.210919413,-0.278514693,0.334935782,-0.518799738,-0.031861589
8/9/1991,-0.343357343,-0.215798354,-0.210353021,-0.280886845,0.337013904,-0.521642082,-0.031661589
8/12/1991,-0.346627436,-0.221691148,-0.209960363,-0.290715504,0.336434418,-0.521042082,-0.035228071
8/13/1991,-0.339313336,-0.219543144,-0.208876651,-0.284825807,0.334735817,-0.520442082,-0.040072218
8/14/1991,-0.330447636,-0.215628108,-0.204176525,-0.280601263,0.33233424,-0.537233825,-0.051315445
8/15/1991,-0.327768833,-0.215084046,-0.202014341,-0.28602111,0.336232986,-0.541910882,-0.048561166
8/16/1991,-0.333957548,-0.21677272,-0.203115302,-0.28818246,0.333835817,-0.544844455,-0.048361166
8/19/1991,-0.384801616,-0.22665134,-0.207142443,-0.339238257,0.343285198,-0.56752214,-0.04943749
8/20/1991,-0.359042269,-0.250761635,-0.235995885,-0.314448577,0.33672866,-0.574194899,-0.051795036
8/21/1991,-0.342776386,-0.242813691,-0.227116662,-0.301909123,0.329992371,-0.546590558,-0.052876266
8/22/1991,-0.329114421,-0.214341594,-0.202885464,-0.283663054,0.33053424,-0.540676108,-0.055243662
8/23/1991,-0.326791532,-0.212648839,-0.199933103,-0.288267008,0.324326219,-0.512199738,-0.042272096
8/26/1991,-0.324744621,-0.205617679,-0.196423495,-0.276952981,0.323602879,-0.506458339,-0.038272218
8/27/1991,-0.321649321,-0.206629859,-0.194682562,-0.277545851,0.322879359,-0.514442082,-0.040603865
8/28/1991,-0.321470692,-0.208837733,-0.193907148,-0.281901504,0.325962503,-0.534748767,-0.049315445
8/29/1991,-0.313042472,-0.199945735,-0.186037331,-0.271985011,0.320583485,-0.539444455,-0.059398312
8/30/1991,-0.315983404,-0.200599621,-0.184543351,-0.27558052,0.30172478,-0.526531195,-0.048915445
9/3/1991,-0.31502863,-0.203426237,-0.18171155,-0.277716365,0.307601629,-0.525931195,-0.049995036
9/4/1991,-0.326025917,-0.211955596,-0.188284998,-0.284433924,0.305725133,-0.527080976,-0.049795036
9/5/1991,-0.331775764,-0.217730184,-0.192074785,-0.287845422,0.30168896,-0.526480976,-0.04703749
9/6/1991,-0.334027984,-0.220060785,-0.192431229,-0.288072422,0.30052478,-0.536444455,-0.055817666
9/9/1991,-0.335063473,-0.220337959,-0.192054729,-0.291343551,0.309118828,-0.54294928,-0.059491137
9/10/1991,-0.335421498,-0.221926648,-0.192298414,-0.290303105,0.311955862,-0.54234928,-0.059291137
9/11/1991,-0.344570718,-0.232500182,-0.202565051,-0.297092442,0.301064665,-0.54174928,-0.057798312
9/12/1991,-0.332330047,-0.231322937,-0.200761551,-0.295554078,0.294847915,-0.550101892,-0.066683385
9/13/1991,-0.328913694,-0.226161945,-0.195624344,-0.289940798,0.288887112,-0.554912184,-0.067788016
9/16/1991,-0.336892644,-0.235625737,-0.197507148,-0.299190895,0.29265452,-0.550702072,-0.071512155
9/17/1991,-0.337638175,-0.230132744,-0.199675843,-0.293293323,0.296549824,-0.548301892,-0.07262363
9/18/1991,-0.341529403,-0.231084774,-0.200939851,-0.293816356,0.30100248,-0.547701892,-0.07242363
9/19/1991,-0.331171333,-0.227530353,-0.197615433,-0.289213878,0.305146613,-0.541720713,-0.073536828
9/20/1991,-0.3212684,-0.22612933,-0.190425171,-0.28419364,0.29910854,-0.548302072,-0.078606933
9/23/1991,-0.319304594,-0.225452441,-0.184628042,-0.290553098,0.303115178,-0.549505499,-0.081052437
9/24/1991,-0.32104981,-0.230769872,-0.18783212,-0.291151531,0.309098221,-0.548905499,-0.07952881
9/25/1991,-0.319448668,-0.226316568,-0.186734887,-0.285828856,0.312066894,-0.550112184,-0.0766868
9/26/1991,-0.322163776,-0.228711294,-0.187425955,-0.293085769,0.311483085,-0.560421384,-0.07912881
9/27/1991,-0.315046925,-0.229894031,-0.186888173,-0.291312171,0.300051245,-0.567160866,-0.088231202
9/30/1991,-0.323925819,-0.231595808,-0.189647528,-0.296066551,0.305760706,-0.568404185,-0.090705001
10/1/1991,-0.319433804,-0.226755589,-0.181810196,-0.288950261,0.312568057,-0.567804185,-0.093185968
10/2/1991,-0.317232842,-0.223506619,-0.182387715,-0.291393878,0.316226219,-0.565360866,-0.090305001
10/3/1991,-0.324997321,-0.226202024,-0.184354861,-0.296520601,0.323795849,-0.572154615,-0.090105001
10/4/1991,-0.333317504,-0.236134235,-0.193537331,-0.302567254,0.322935782,-0.579003439,-0.100672265
10/7/1991,-0.338240591,-0.244823361,-0.19501645,-0.31324917,0.328779336,-0.578403439,-0.09912
10/8/1991,-0.342816666,-0.249545403,-0.202816426,-0.316577002,0.32652866,-0.577803439,-0.094874141
10/9/1991,-0.341760262,-0.246929853,-0.200798381,-0.312713597,0.323715043,-0.575336025,-0.083964534
10/10/1991,-0.345843357,-0.257085489,-0.205683067,-0.315736444,0.32885325,-0.567301046,-0.0744868
10/11/1991,-0.33938273,-0.247382457,-0.205019113,-0.305487306,0.322135817,-0.579748762,-0.086231202
10/14/1991,-0.333811533,-0.245220188,-0.202263291,-0.305850968,0.330337018,-0.583850228,-0.088035881
10/15/1991,-0.323154944,-0.232345752,-0.194123472,-0.293577381,0.325307561,-0.587973902,-0.089844586
10/16/1991,-0.307522177,-0.220866839,-0.182615326,-0.287604972,0.318853696,-0.589269637,-0.090985968
